Tittle,Link,Thumbnail,Sapo,Category,Source,Release_time
Chó co giật có phải là bệnh động kinh không?,https://kienthuc.net.vn/khoa-hoc-cong-nghe/cho-co-giat-co-phai-la-benh-dong-kinh-khong-1708258.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/hongnhat/2022_06_02/avataaaa-nguyen-nhan-co-giat-o-cho-ngoisaovn-w1080-h648_NNCU.jpg,Đã bao giờ bạn thấy chó bị co giật mà không rõ nguyên nhân? Và tình trạng này còn thường xuyên lặp đi lặp lại?,khoa học,kienthuc.net,07:09 | 03/06/2022
Giật mình loạt bằng chứng thuyết phục về UFO thời Trung Quốc cổ đại,https://kienthuc.net.vn/khoa-hoc-cong-nghe/giat-minh-loat-bang-chung-thuyet-phuc-ve-ufo-thoi-trung-quoc-co-dai-1708373.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_06_02/8/2_VDTX.png,"Có nhiều tài liệu về UFO trong các cuốn sách cổ như Trang Tử, Mộng Khê Bút Đàm , Nhị Thập Tứ Sử, Sơn Hải Kinh, và trong biên niên sử của quận Tùng Tư.",khoa học,kienthuc.net,06:40 | 03/06/2022
Bí ẩn cây sồi già bị xiềng xích mang “lời nguyền” ám ảnh,https://kienthuc.net.vn/khoa-hoc-cong-nghe/bi-an-cay-soi-gia-bi-xieng-xich-mang-loi-nguyen-am-anh-1708221.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/hongnhat/2022_06_01/1/xayy-1_WSJZ.png,"Nhiều người tò mò về cây sồi già bị xiềng xích ở gần làng Alton, Staffordshire, Anh. Tương truyền, cái cây này mang ""lời nguyền chết chóc"" rùng rợn.",khoa học,kienthuc.net,20:15 | 02/06/2022
Nóng: “Thợ săn” của NASA sắp giải mã 2 “siêu Trái đất” kỳ lạ,https://kienthuc.net.vn/khoa-hoc-cong-nghe/nong-tho-san-cua-nasa-sap-giai-ma-2-sieu-trai-dat-ky-la-1708223.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_06_02/4/2_DYVH.png,"""Thợ săn"" James Webb của NASA sẽ tiến hành khám phá 2 hành tinh hành tinh đá kỳ lạ được xem là bản sao của Trái đất thuở sơ khai.",khoa học,kienthuc.net,19:03 | 02/06/2022
"Sau vụ nổ Big Bang, vũ trụ sơ khai chứa thứ đặc biệt gì?",https://kienthuc.net.vn/khoa-hoc-cong-nghe/sau-vu-no-big-bang-vu-tru-so-khai-chua-thu-dac-biet-gi-1708085.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/ctvkhoahoc/2022_06_01/thienha/z_1_SGGU.jpg,"Trong vài tỷ năm đầu tiên sau vụ nổ Big Bang, vũ trụ chứa cái gọi là thiên hà bùng nổ sao (thiên hà starburst) nhiều hơn so với các mô hình dự đoán.",khoa học,kienthuc.net,14:40 | 02/06/2022
Chiến lược sinh tồn có 1-0-2 của loài dương xỉ kỳ lạ nhất Việt Nam,https://kienthuc.net.vn/khoa-hoc-cong-nghe/chien-luoc-sinh-ton-co-1-0-2-cua-loai-duong-xi-ky-la-nhat-viet-nam-1708076.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/quocquan/2022_06_02/Cay-o-phuong-01_ZINL.jpg,"Khi trưởng thành, cây ổ phượng xuất hiện hai loại lá, một loại lá tỏa dẹt tỏa rộng, phân nhánh như sừng hươu, rủ xuống với chiều dài có thể đạt tới 2 mét...",khoa học,kienthuc.net,12:50 | 02/06/2022
“Quái vật lửa” khủng khiếp nhất trồi lên từ 100 km dưới lòng đất,https://kienthuc.net.vn/khoa-hoc-cong-nghe/quai-vat-lua-khung-khiep-nhat-troi-len-tu-100-km-duoi-long-dat-1707634.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/tructoasoan/2022_06_01/quaivat_ZSAU.png,"Quái vật lửa Kīlauea - không có nguồn gốc thông thường mà là một quái vật từ thế giới ngầm sâu trong lòng Trái Đất, nghiên cứu mới từ Úc chứng minh.",khoa học,kienthuc.net,12:33 | 02/06/2022
Kinh hoàng cá voi lưng gù húc tung thuyền khiến du khách gãy chân,https://kienthuc.net.vn/khoa-hoc-cong-nghe/kinh-hoang-ca-voi-lung-gu-huc-tung-thuyen-khien-du-khach-gay-chan-1707631.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/tructoasoan/2022_06_01/kinh-hoang-khoanh-khac-ca-voi-lung-gu-huc-tung-thuyen-khien-du-khach-gay-chan_DHOZ.gif,"Video gây sốt quay lại cảnh con cá voi lưng gù di chuyển ngay sát thuyền du lịch, đâm mạnh khiến thuyền suýt bị lật ở Mexico.",khoa học,kienthuc.net,12:30 | 02/06/2022
"Trung Quốc tìm thấy ""kho báu"" ở độ sâu chưa từng thấy",https://kienthuc.net.vn/khoa-hoc-cong-nghe/trung-quoc-tim-thay-kho-bau-o-do-sau-chua-tung-thay-1707558.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/tructoasoan/2022_06_01/kho_YHNL.png,"Theo các nhà khoa học, việc tìm thấy ""kho báu"" này giúp tăng nguồn dự trữ ước tính hơn 2 triệu tấn, đưa Trung Quốc sánh ngang với Australia.",khoa học,kienthuc.net,12:27 | 02/06/2022
"""Bắt"" được thủ phạm khiến Megalodon tuyệt chủng: Đang lởn vởn khắp thế giới",https://kienthuc.net.vn/khoa-hoc-cong-nghe/bat-duoc-thu-pham-khien-megalodon-tuyet-chung-dang-lon-von-khap-the-gioi-1708080.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_06_02/2/2_CAHH.png,"Loài cá mập nhỏ bé hơn nhưng cực kỳ hung dữ, khiến siêu cá mập Megalodon tuyệt chủng vẫn còn sống cho đến ngày nay, có thể đụng độ con người.",khoa học,kienthuc.net,12:20 | 02/06/2022
"PGS.TS.BS Lê Ngọc Hà: ""Đam mê, kiên trì mới làm được y học hạt nhân""",https://kienthuc.net.vn/khoa-hoc-cong-nghe/pgstsbs-le-ngoc-ha-dam-me-kien-tri-moi-lam-duoc-y-hoc-hat-nhan-1708029.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/mailoan/2022_06_02/pgs_ts_le_ngoc_ha_HYIQ.jpg,"PGS.TS.BS Lê Ngọc Hà chia sẻ, y học hạt nhân là một ngành mới, có nhiều tiềm năng phát triển nhưng cũng có rất nhiều gian khổ, cần sự đam mê, kiên trì.",khoa học,kienthuc.net,09:30 | 02/06/2022
Tận mục những loài cây độc - dị - lạ tưởng chừng chỉ có trong cổ tích,https://kienthuc.net.vn/khoa-hoc-cong-nghe/tan-muc-nhung-loai-cay-doc-di-la-tuong-chung-chi-co-trong-co-tich-1707947.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_06_01/5/6_JRQU.png,Dưới đây là những loài cây vô cùng kỳ lạ mà chắc chắn bạn sẽ không tin rằng chúng có thật trên Trái đất nếu không tận mắt nhìn thấy.,khoa học,kienthuc.net,08:15 | 02/06/2022
"Lạ kỳ tượng gỗ 12.000 tuổi không hề mục nát, chuyên gia kinh ngạc",https://kienthuc.net.vn/khoa-hoc-cong-nghe/la-ky-tuong-go-12000-tuoi-khong-he-muc-nat-chuyen-gia-kinh-ngac-1707945.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_06_01/2/12_POEY.png,Bức tượng cổ xưa Shigir khắc từ thân cây thông có niên đại gần 12.000 năm tuổi vẫn chứa nhiều bí ẩn mà cho đến ngày nay con người vẫn không thể giải mã.,khoa học,kienthuc.net,07:30 | 02/06/2022
"Tuyên bố sốc: Muốn sống trên sao Hỏa, cần biến thành nửa người nửa robot?",https://kienthuc.net.vn/khoa-hoc-cong-nghe/tuyen-bo-soc-muon-song-tren-sao-hoa-can-bien-thanh-nua-nguoi-nua-robot-1707943.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/hongnhat/2022_06_01/4/saohoa-3_GUYJ.png,"Theo nhà thiên văn học Lord Martin Rees, để sinh tồn trên hành tinh đỏm con người cần ""biến đổi"" thành nửa người nửa robot.",khoa học,kienthuc.net,07:10 | 02/06/2022
"Dọn quán rượu cũ, bất ngờ phát hiện kho báu khủng bị lãng quên",https://kienthuc.net.vn/khoa-hoc-cong-nghe/don-quan-ruou-cu-bat-ngo-phat-hien-kho-bau-khung-bi-lang-quen-1707942.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_06_01/6/3_DZXO.png,"Một người đàn ông ở Anh đã phát tài khi phát hiện ra kho báu 350 năm tuổi bị lãng quên dưới sàn nhà, nhờ dùng máy hút bụi để dọn dẹp quán rượu cũ.",khoa học,kienthuc.net,06:40 | 02/06/2022
Bí ẩn khó giải “ma sói” từng khiến dân Pháp mất ăn mất ngủ,https://kienthuc.net.vn/khoa-hoc-cong-nghe/bi-an-kho-giai-ma-soi-tung-khien-dan-phap-mat-an-mat-ngu-1707835.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/hongnhat/2022_06_01/3/soii-1_WMVK.jpg,"Vào những năm 1700, người dân ở vùng Gévaudan, Pháp sống trong bất an lo sợ khi xuất hiện ""ma sói"". Trong gần 3 năm, quái thú bí ẩn này giết khoảng 100 người.",khoa học,kienthuc.net,20:15 | 01/06/2022
Những vụ mất tích bí ẩn nhất mọi thời đại tại Tam giác Bennington,https://kienthuc.net.vn/khoa-hoc-cong-nghe/nhung-vu-mat-tich-bi-an-nhat-moi-thoi-dai-tai-tam-giac-bennington-1707831.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_05_31/8/2_CASM.png,Tam giác Bennington của Vermont là nơi chứng kiến hàng loạt vụ mất tích bí ẩn không thua kém Tam giác quỷ Bermuda.,khoa học,kienthuc.net,19:03 | 01/06/2022
"Băng Greenland tan chảy mạnh, thảm hoạ có xảy ra?",https://kienthuc.net.vn/khoa-hoc-cong-nghe/bang-greenland-tan-chay-manh-tham-hoa-co-xay-ra-1707724.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/ctvkhotrithuc/trang/bang_tan_manh/avt_bang_tan_10_WMJW.jpg,Băng Greenland đang tan chảy nhiều đến mức lượng nước mà nó tạo ra có thể sản sinh năng lượng hơn 10 dự án thủy điện lớn nhất thế giới.,khoa học,kienthuc.net,14:40 | 01/06/2022
Nóng: “Quái vật lửa” mạnh nhất hoá ra đến từ thế giới ngầm!,https://kienthuc.net.vn/khoa-hoc-cong-nghe/nong-quai-vat-lua-manh-nhat-hoa-ra-den-tu-the-gioi-ngam-1707719.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_06_01/1/6_TELI.png,Nghiên cứu mới đây của các nhà khoa học đến từ Đại học Monash - Úc cho thấy Kīlauea - ngọn núi lửa hoạt động mạnh nhất thế giới thực chất đến từ thế giới ngầm.,khoa học,kienthuc.net,12:50 | 01/06/2022
Tuổi thọ của loài người có thể đạt tới 1.000,https://kienthuc.net.vn/khoa-hoc-cong-nghe/tuoi-tho-cua-loai-nguoi-co-the-dat-toi-1000-1707269.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/tructoasoan/2022_05_31/khoa_EJSE.JPG,Tuyên bố về tế bào đặc biệt này của tiến sĩ Aubrey de Grey tại 1 buổi hội thảo khoa học đã làm rúng động cả thế giới.,khoa học,kienthuc.net,12:45 | 01/06/2022
"Những phát hiện vô lí đến khó tin, khoa học cũng khó giải",https://kienthuc.net.vn/khoa-hoc-cong-nghe/nhung-phat-hien-vo-li-den-kho-tin-khoa-hoc-cung-kho-giai-1707717.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_06_01/3/1_VGZZ.png,"Dưới đây là những phát hiện gây chấn động lịch sử thế giới nhưng đến nay, dù khoa học đã phát triển vượt bậc mà vẫn không thể giải mã chúng.",khoa học,kienthuc.net,12:20 | 01/06/2022
Cá voi lưng gù suýt làm lật thuyền ở Mexico: Là loài nguy hiểm?,https://kienthuc.net.vn/khoa-hoc-cong-nghe/ca-voi-lung-gu-suyt-lam-lat-thuyen-o-mexico-la-loai-nguy-hiem-1707487.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/hongnhat/2022_05_31/4/cavoi-5_FJNP.jpg,"Một video gây ""sốt"" dư luận khi quay được cảnh một con cá voi lưng gù suýt làm lật thuyền ở Mexico. Sự việc này khiến nhiều người tò mò về loài cá voi này.",khoa học,kienthuc.net,07:30 | 01/06/2022
Tại sao những người chết cóng cởi bỏ quần áo mà vẫn nở nụ cười?,https://kienthuc.net.vn/khoa-hoc-cong-nghe/tai-sao-nhung-nguoi-chet-cong-coi-bo-quan-ao-ma-van-no-nu-cuoi-1707481.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/thuydung/2022_05_31/cong-ngoisaovn-w1080-h648_KPFJ.jpg,"Những người chết cóng thường cởi bỏ quần áo và nở một nụ cười bí hiểm, tại sao lại như vậy?",khoa học,kienthuc.net,07:15 | 01/06/2022
Vì sao trùm phát xít Hitler cương quyết tăng số lượng gấu mèo ở Đức?,https://kienthuc.net.vn/khoa-hoc-cong-nghe/vi-sao-trum-phat-xit-hitler-cuong-quyet-tang-so-luong-gau-meo-o-duc-1707491.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/hongnhat/2022_05_31/4/hitler-9_1_HDKJ.jpg,"Sau khi trở thành Quốc trưởng nước Đức, trùm phát xít Hitler thực hiện nhiều chính sách kỳ quặc. Trong số này có kế hoạch tăng số lượng gấu mèo.",khoa học,kienthuc.net,07:10 | 01/06/2022
Những “nhà bác học điên” và thí nghiệm chấn động nhất mọi thời đại,https://kienthuc.net.vn/khoa-hoc-cong-nghe/nhung-nha-bac-hoc-dien-va-thi-nghiem-chan-dong-nhat-moi-thoi-dai-1707493.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_05_31/5/7_PSYC.png,Những nhà bác học dưới đây khiến cả thế giới phải rùng mình về tài năng của họ nhưng lại dùng để thực hiện những thí nghiệm với mục đích đen tối.,khoa học,kienthuc.net,06:40 | 01/06/2022
Chấn động lời khai của 62 đứa trẻ cùng chạm trán UFO,https://kienthuc.net.vn/khoa-hoc-cong-nghe/chan-dong-loi-khai-cua-62-dua-tre-cung-cham-tran-ufo-1707463.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_05_31/6/12_HAOS.png,"Buổi sáng thứ sáu ngày 16/9/1994, 62 em học sinh tại trường Tiểu học Ariel, thị trấn Ruwa, Zimbabwe đổng loạt nhìn thấy 3 quả cầu bay kỳ lạ trên không trung.",khoa học,kienthuc.net,20:15 | 31/05/2022
Giải mã “thần thú” trong truyền thuyết bất ngờ xuất hiện ở Nhật Bản,https://kienthuc.net.vn/khoa-hoc-cong-nghe/giai-ma-than-thu-trong-truyen-thuyet-bat-ngo-xuat-hien-o-nhat-ban-1707454.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_05_31/4/1_AGWU.png,Một con tỳ linh trắng muốt siêu hiếm bỗng xuất hiện tại Nhật Bản khiến dư luận cho rằng đây chính là thần thú mang đến may mắn trong truyền thuyết.,khoa học,kienthuc.net,19:03 | 31/05/2022
Phát hiện sốc nền văn minh cổ xưa: Công nghệ vượt xa thời hiện đại!,https://kienthuc.net.vn/khoa-hoc-cong-nghe/phat-hien-soc-nen-van-minh-co-xua-cong-nghe-vuot-xa-thoi-hien-dai-1707327.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_05_30/4/4_HYSL.png,Đã từng có một thời kỳ văn minh cách đây 7000 năm đã xuất hiện những công nghệ vượt xa nền văn minh của nhân loại hiện đại nhưng chứa đầy bí ẩn.,khoa học,kienthuc.net,14:40 | 31/05/2022
Nóng: Người ngoài hành tinh từng sống trên Trái đất vào 12.000 năm trước?,https://kienthuc.net.vn/khoa-hoc-cong-nghe/nong-nguoi-ngoai-hanh-tinh-tung-song-tren-trai-dat-vao-12000-nam-truoc-1707329.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/hongnhat/2022_05_31/2/nguoi-10_MITR.jpg,"Trong thế kỷ 20, hàng trăm đĩa đá bí ẩn được phát hiện ở vùng rừng núi Baian - Kara - Ula (Tây Tạng). Chúng được cho là có liên quan đến người ngoài hành tinh.",khoa học,kienthuc.net,12:50 | 31/05/2022
Phát hiện thế giới quái vật đầu tiên của Trái Đất: Toàn loài dị!,https://kienthuc.net.vn/khoa-hoc-cong-nghe/phat-hien-the-gioi-quai-vat-dau-tien-cua-trai-dat-toan-loai-di-1707317.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_05_31/1/2_KSXP.png,"Mới đây các nhà khoa học đã tìm thấy bằng chứng kỷ Ediacaran là một thế giới quái vật thực thụ, nơi các sinh vật kỳ dị, khó tưởng tượng tự triệt tiêu nhau.",khoa học,kienthuc.net,12:20 | 31/05/2022
Khám phá những hiện tượng kỳ thú trong vũ trụ,https://kienthuc.net.vn/khoa-hoc-cong-nghe/kham-pha-nhung-hien-tuong-ky-thu-trong-vu-tru-1707297.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/maianh/2022_05_31/v13_PHSE.jpg,"Dưới đây là những phát hiện kỳ thú về vũ trụ cho thấy một thế giới rộng lớn, bí ẩn nhưng cũng đầy lôi cuốn với bất kỳ ai.",khoa học,kienthuc.net,10:40 | 31/05/2022
"Giật mình bằng chứng các lỗ đen ""ghê gớm"" san phẳng hàng nghìn ngôi sao",https://kienthuc.net.vn/khoa-hoc-cong-nghe/giat-minh-bang-chung-cac-lo-den-ghe-gom-san-phang-hang-nghin-ngoi-sao-1707152.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/ctvkhoahoc/2022_05_30/loden/10_1_SCFG.jpg,"Ở một số khu vực đông đúc nhất của vũ trụ, các lỗ đen có thể xé nát hàng nghìn ngôi sao.",khoa học,kienthuc.net,08:15 | 31/05/2022
Những bức ảnh ấn tượng về động vật hoang dã trong tuần,https://kienthuc.net.vn/khoa-hoc-cong-nghe/nhung-buc-anh-an-tuong-ve-dong-vat-hoang-da-trong-tuan-1707166.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/hongnhat/2022_05_30/2/chup-6_CVPO.jpg,Cùng chiêm ngưỡng những khoảnh khắc ấn tượng về động vật hoang dã được các nhiếp ảnh gia trên khắp thế giới ghi lại.,khoa học,kienthuc.net,07:39 | 31/05/2022
"Tại một trang trại có tuổi đời 21 thế kỷ, thời gian như ngừng trôi",https://kienthuc.net.vn/khoa-hoc-cong-nghe/tai-mot-trang-trai-co-tuoi-doi-21-the-ky-thoi-gian-nhu-ngung-troi-1707167.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/hongnhat/2022_05_30/2/nghj-2_YJGR.png,Các nhà khảo cổ vừa tìm thấy một trang trại 2.100 tuổi với tình trạng gần như nguyên vẹn tại Israel.,khoa học,kienthuc.net,07:36 | 31/05/2022
Sự thật vòng khói đen khổng lồ bị nghi UFO xuất hiện ở Tứ Xuyên,https://kienthuc.net.vn/khoa-hoc-cong-nghe/su-that-vong-khoi-den-khong-lo-bi-nghi-ufo-xuat-hien-o-tu-xuyen-1707168.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/hongnhat/2022_05_30/d37Su-that-ve-vong-khoi-den-khong-lo-ky-la-bi-nghi-la-UFO-xuat-hien-tren-bau-troi-Tu-Xuyen_1_ZMQK.jpg,"Một vòng khói khổng lồ nghi UFO xuất hiện trên bầu trời Thành Đô, Tứ Xuyên, Trung Quốc khiến người dân địa phương hết sức hoang mang.",khoa học,kienthuc.net,07:33 | 31/05/2022
"Video: Bị sói xám tấn công, bò rừng phản đòn cực gắt",https://kienthuc.net.vn/khoa-hoc-cong-nghe/video-bi-soi-xam-tan-cong-bo-rung-phan-don-cuc-gat-1707169.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/hongnhat/2022_05_30/clip-bi-soi-xam-tan-cong-bo-rung-phan-don-cuc-gat-va-cai-ket-bat-ngo_MTGI.gif,"Bị sói xám truy sát rồi tấn công một cách dữ dội, bò rừng liền tung ra cú phản đòn hất văng đối thủ lên trời.",khoa học,kienthuc.net,07:27 | 31/05/2022
"Thò tay vào chuồng trêu sư tử, người đàn ông nhận cái kết đau đớn",https://kienthuc.net.vn/khoa-hoc-cong-nghe/tho-tay-vao-chuong-treu-su-tu-nguoi-dan-ong-nhan-cai-ket-dau-don-1707171.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/Uploaded/quocquan/2022_05_30/1b802d441001f95fa010_VSSJ.jpg,"Người đàn ông thò tay vào chuồng trêu con sư tử, bất ngờ bị con thú hoang dã ngoạm chặt các ngón tay.",khoa học,kienthuc.net,07:24 | 31/05/2022
"Nóng: Tìm ra ""bảo bối"" giúp con người kéo dài tuổi thọ đến 1.000 năm?",https://kienthuc.net.vn/khoa-hoc-cong-nghe/nong-tim-ra-bao-boi-giup-con-nguoi-keo-dai-tuoi-tho-den-1000-nam-1707150.html,https://photo-cms-kienthuc.zadn.vn/zoom/130_82/uploaded/thuydung/2022_05_30/7/1_DCMF.png,"Đây là kết quả gây sốc của Tiến sĩ Aubrey de Grey nhà - lão khoa người Anh, ông tuyên bố rằng con người có thể sống thọ tới 1.000 tuổi tại 1 hội thảo khoa học.",khoa học,kienthuc.net,07:10 | 31/05/2022
